Filename,Commercial PLA
49.69,70.23,-0.266
49.69,70.25,-0.266
49.69,70.27,-0.266
49.69,70.28,-0.266
49.69,70.30,-0.266
49.70,70.32,-0.266
49.70,70.33,-0.266
49.70,70.35,-0.266
49.70,70.37,-0.266
49.70,70.38,-0.266
49.71,70.40,-0.266
49.71,70.42,-0.266
49.71,70.43,-0.266
49.71,70.45,-0.266
49.71,70.47,-0.266
49.71,70.48,-0.266
49.71,70.50,-0.266
49.72,70.52,-0.266
49.72,70.53,-0.266
49.72,70.55,-0.266
49.72,70.56,-0.266
49.72,70.58,-0.266
49.73,70.60,-0.266
49.73,70.61,-0.266
49.73,70.63,-0.266
49.73,70.65,-0.266
49.73,70.66,-0.266
49.73,70.68,-0.266
49.74,70.70,-0.266
49.74,70.72,-0.266
49.74,70.73,-0.266
49.74,70.75,-0.266
49.74,70.77,-0.266
49.74,70.78,-0.266
49.74,70.80,-0.266
49.75,70.82,-0.266
49.75,70.83,-0.266
49.75,70.85,-0.266
49.75,70.87,-0.266
49.75,70.88,-0.266
49.76,70.90,-0.266
49.76,70.92,-0.266
49.76,70.93,-0.266
49.76,70.95,-0.266
49.76,70.97,-0.266
49.76,70.98,-0.266
49.76,71.00,-0.266
49.77,71.01,-0.266
49.77,71.03,-0.266
49.77,71.05,-0.266
49.77,71.07,-0.266
49.77,71.08,-0.266
49.78,71.10,-0.266
49.78,71.12,-0.266
49.78,71.13,-0.266
49.78,71.15,-0.266
49.78,71.17,-0.266
49.78,71.18,-0.266
49.79,71.20,-0.266
49.79,71.22,-0.266
49.79,71.23,-0.266
49.79,71.25,-0.266
49.79,71.27,-0.266
49.79,71.28,-0.266
49.79,71.30,-0.266
49.80,71.32,-0.266
49.80,71.33,-0.266
49.80,71.35,-0.266
49.80,71.37,-0.266
49.80,71.38,-0.266
49.81,71.40,-0.266
49.81,71.42,-0.266
49.81,71.43,-0.266
49.81,71.45,-0.266
49.81,71.47,-0.266
49.81,71.48,-0.266
49.81,71.50,-0.266
49.82,71.52,-0.266
49.82,71.53,-0.266
49.82,71.55,-0.266
49.82,71.57,-0.266
49.82,71.58,-0.266
49.83,71.60,-0.266
49.83,71.62,-0.266
49.83,71.63,-0.266
49.83,71.65,-0.266
49.83,71.67,-0.266
49.83,71.68,-0.266
49.84,71.70,-0.266
49.84,71.72,-0.266
49.84,71.73,-0.266
49.84,71.75,-0.266
49.84,71.77,-0.266
49.84,71.78,-0.266
49.84,71.80,-0.266
49.85,71.82,-0.266
49.85,71.83,-0.266
49.85,71.85,-0.266
49.85,71.87,-0.266
49.85,71.88,-0.266
49.86,71.90,-0.266
49.86,71.92,-0.266
49.86,71.93,-0.266
49.86,71.95,-0.266
49.86,71.97,-0.266
49.86,71.98,-0.266
49.86,72.00,-0.266
49.87,72.01,-0.266
49.87,72.03,-0.266
49.87,72.05,-0.266
49.87,72.07,-0.266
49.87,72.08,-0.266
49.88,72.10,-0.266
49.88,72.12,-0.266
49.88,72.13,-0.266
49.88,72.15,-0.266
49.88,72.17,-0.266
49.88,72.18,-0.266
49.89,72.20,-0.266
49.89,72.22,-0.266
49.89,72.23,-0.266
49.89,72.25,-0.266
49.89,72.27,-0.266
49.89,72.28,-0.266
49.89,72.30,-0.266
49.90,72.32,-0.266
49.90,72.33,-0.266
49.90,72.35,-0.266
49.90,72.37,-0.266
49.90,72.38,-0.266
49.91,72.40,-0.266
49.91,72.42,-0.266
49.91,72.43,-0.266
49.91,72.45,-0.266
49.91,72.47,-0.266
49.91,72.48,-0.266
49.91,72.50,-0.266
49.92,72.52,-0.266
49.92,72.53,-0.266
49.92,72.55,-0.266
49.92,72.57,-0.266
49.92,72.58,-0.266
49.93,72.60,-0.266
49.93,72.62,-0.266
49.93,72.63,-0.266
49.93,72.65,-0.266
49.93,72.67,-0.266
49.93,72.68,-0.266
49.94,72.70,-0.266
49.94,72.72,-0.266
49.94,72.73,-0.266
49.94,72.75,-0.266
49.94,72.77,-0.266
49.94,72.78,-0.266
49.94,72.80,-0.266
49.95,72.82,-0.266
49.95,72.83,-0.266
49.95,72.85,-0.266
49.95,72.87,-0.266
49.95,72.88,-0.266
49.96,72.90,-0.266
49.96,72.92,-0.266
49.96,72.93,-0.266
49.96,72.95,-0.266
49.96,72.97,-0.266
49.96,72.98,-0.266
49.96,73.00,-0.266
49.97,73.02,-0.266
49.97,73.03,-0.266
49.97,73.05,-0.266
49.97,73.07,-0.266
49.97,73.08,-0.266
49.98,73.10,-0.266
49.98,73.12,-0.266
49.98,73.13,-0.266
49.98,73.15,-0.266
49.98,73.17,-0.266
49.98,73.18,-0.266
49.99,73.20,-0.266
49.99,73.22,-0.266
49.99,73.23,-0.266
49.99,73.25,-0.267
49.99,73.27,-0.267
49.99,73.28,-0.267
49.99,73.30,-0.267
50.00,73.32,-0.267
50.00,73.33,-0.267
50.00,73.35,-0.267
50.00,73.37,-0.267
50.00,73.38,-0.267
50.01,73.40,-0.267
50.01,73.42,-0.267
50.01,73.43,-0.267
50.01,73.45,-0.267
50.01,73.47,-0.267
50.01,73.48,-0.267
50.01,73.50,-0.267
50.02,73.52,-0.267
50.02,73.53,-0.267
50.02,73.55,-0.267
50.02,73.57,-0.267
50.02,73.58,-0.267
50.03,73.60,-0.267
50.03,73.62,-0.267
50.03,73.63,-0.267
50.03,73.65,-0.267
50.03,73.67,-0.267
50.03,73.68,-0.267
50.04,73.70,-0.267
50.04,73.72,-0.267
50.04,73.73,-0.267
50.04,73.75,-0.267
50.04,73.77,-0.267
50.04,73.78,-0.267
50.04,73.80,-0.267
50.05,73.82,-0.267
50.05,73.83,-0.267
50.05,73.85,-0.267
50.05,73.87,-0.267
50.05,73.88,-0.267
50.06,73.90,-0.267
50.06,73.92,-0.267
50.06,73.93,-0.267
50.06,73.95,-0.267
50.06,73.97,-0.267
50.06,73.98,-0.267
50.06,74.00,-0.267
50.07,74.02,-0.267
50.07,74.03,-0.267
50.07,74.05,-0.267
50.07,74.07,-0.267
50.07,74.08,-0.267
50.08,74.10,-0.267
50.08,74.12,-0.267
50.08,74.13,-0.267
50.08,74.15,-0.267
50.08,74.17,-0.267
50.08,74.18,-0.267
50.09,74.20,-0.267
50.09,74.22,-0.267
50.09,74.23,-0.267
50.09,74.25,-0.267
50.09,74.27,-0.267
50.09,74.28,-0.267
50.09,74.30,-0.267
50.10,74.32,-0.267
50.10,74.33,-0.267
50.10,74.35,-0.267
50.10,74.37,-0.267
50.10,74.38,-0.267
50.11,74.40,-0.267
50.11,74.42,-0.267
50.11,74.43,-0.267
50.11,74.45,-0.267
50.11,74.47,-0.267
50.11,74.48,-0.267
50.11,74.50,-0.267
50.12,74.52,-0.267
50.12,74.53,-0.267
50.12,74.55,-0.267
50.12,74.57,-0.267
50.12,74.58,-0.267
50.13,74.60,-0.267
50.13,74.62,-0.267
50.13,74.63,-0.267
50.13,74.65,-0.267
50.13,74.67,-0.267
50.13,74.68,-0.267
50.14,74.70,-0.267
50.14,74.72,-0.267
50.14,74.73,-0.267
50.14,74.75,-0.267
50.14,74.77,-0.267
50.14,74.79,-0.267
50.14,74.80,-0.267
50.15,74.82,-0.267
50.15,74.84,-0.267
50.15,74.85,-0.267
50.15,74.87,-0.267
50.15,74.88,-0.267
50.16,74.90,-0.267
50.16,74.92,-0.267
50.16,74.93,-0.267
50.16,74.95,-0.267
50.16,74.97,-0.267
50.16,74.98,-0.267
50.16,75.00,-0.267
50.17,75.02,-0.267
50.17,75.04,-0.267
50.17,75.05,-0.267
50.17,75.07,-0.267
50.17,75.09,-0.267
50.18,75.10,-0.267
50.18,75.12,-0.267
50.18,75.14,-0.267
50.18,75.15,-0.267
50.18,75.17,-0.267
50.18,75.19,-0.267
50.19,75.20,-0.267
50.19,75.22,-0.267
50.19,75.24,-0.267
50.19,75.25,-0.267
50.19,75.27,-0.267
50.19,75.29,-0.267
50.19,75.30,-0.267
50.20,75.32,-0.267
50.20,75.34,-0.267
50.20,75.35,-0.267
50.20,75.37,-0.267
50.20,75.39,-0.267
50.21,75.40,-0.267
50.21,75.42,-0.267
50.21,75.44,-0.267
50.21,75.45,-0.267
50.21,75.47,-0.267
50.21,75.48,-0.267
50.21,75.50,-0.267
50.22,75.52,-0.267
50.22,75.53,-0.267
50.22,75.55,-0.267
50.22,75.57,-0.267
50.22,75.58,-0.267
50.23,75.60,-0.267
50.23,75.62,-0.267
50.23,75.64,-0.267
50.23,75.65,-0.267
50.23,75.67,-0.267
50.23,75.69,-0.267
50.24,75.70,-0.267
50.24,75.72,-0.267
50.24,75.74,-0.267
50.24,75.75,-0.267
50.24,75.77,-0.267
50.24,75.78,-0.267
50.24,75.80,-0.267
50.25,75.82,-0.267
50.25,75.83,-0.267
50.25,75.85,-0.267
50.25,75.87,-0.267
50.25,75.89,-0.267
50.26,75.90,-0.267
50.26,75.92,-0.267
50.26,75.93,-0.267
50.26,75.95,-0.267
50.26,75.97,-0.267
50.26,75.98,-0.267
50.26,76.00,-0.267
50.27,76.02,-0.267
50.27,76.03,-0.267
50.27,76.05,-0.267
50.27,76.07,-0.267
50.27,76.08,-0.267
50.28,76.10,-0.267
50.28,76.12,-0.267
50.28,76.14,-0.267
50.28,76.15,-0.267
50.28,76.17,-0.267
50.28,76.18,-0.267
50.29,76.20,-0.267
50.29,76.22,-0.267
50.29,76.23,-0.267
50.29,76.25,-0.267
50.29,76.27,-0.267
50.29,76.28,-0.267
50.29,76.30,-0.267
50.30,76.32,-0.267
50.30,76.33,-0.267
50.30,76.35,-0.267
50.30,76.37,-0.267
50.30,76.38,-0.267
50.31,76.40,-0.267
50.31,76.42,-0.267
50.31,76.44,-0.267
50.31,76.45,-0.267
50.31,76.47,-0.267
50.31,76.48,-0.267
50.31,76.50,-0.267
50.32,76.52,-0.267
50.32,76.53,-0.267
50.32,76.55,-0.267
50.32,76.57,-0.267
50.32,76.58,-0.267
50.33,76.60,-0.267
50.33,76.62,-0.267
50.33,76.64,-0.267
50.33,76.65,-0.267
50.33,76.67,-0.267
50.33,76.69,-0.267
50.34,76.70,-0.267
50.34,76.72,-0.267
50.34,76.73,-0.267
50.34,76.75,-0.267
50.34,76.77,-0.267
50.34,76.78,-0.267
50.34,76.80,-0.267
50.35,76.82,-0.267
50.35,76.83,-0.267
50.35,76.85,-0.267
50.35,76.87,-0.267
50.35,76.88,-0.267
50.36,76.90,-0.267
50.36,76.92,-0.267
50.36,76.94,-0.267
50.36,76.95,-0.267
50.36,76.97,-0.267
50.36,76.99,-0.267
50.36,77.00,-0.267
50.37,77.02,-0.267
50.37,77.03,-0.267
50.37,77.05,-0.267
50.37,77.07,-0.267
50.37,77.08,-0.267
50.38,77.10,-0.267
50.38,77.12,-0.267
50.38,77.13,-0.267
50.38,77.15,-0.267
50.38,77.17,-0.267
50.38,77.19,-0.267
50.39,77.20,-0.267
50.39,77.22,-0.267
50.39,77.24,-0.267
50.39,77.25,-0.267
50.39,77.27,-0.267
50.39,77.29,-0.267
50.39,77.30,-0.267
50.40,77.32,-0.267
50.40,77.34,-0.267
50.40,77.35,-0.267
50.40,77.37,-0.267
50.40,77.38,-0.267
50.41,77.40,-0.267
50.41,77.42,-0.267
50.41,77.43,-0.267
50.41,77.45,-0.267
50.41,77.47,-0.267
50.41,77.49,-0.267
50.41,77.50,-0.267
50.42,77.52,-0.267
50.42,77.54,-0.267
50.42,77.55,-0.267
50.42,77.57,-0.267
50.42,77.58,-0.267
50.43,77.60,-0.267
50.43,77.62,-0.267
50.43,77.64,-0.267
50.43,77.65,-0.267
50.43,77.67,-0.267
50.43,77.69,-0.267
50.44,77.70,-0.267
50.44,77.72,-0.267
50.44,77.74,-0.267
50.44,77.75,-0.267
50.44,77.77,-0.267
50.44,77.79,-0.267
50.44,77.80,-0.267
50.45,77.82,-0.267
50.45,77.84,-0.267
50.45,77.85,-0.267
50.45,77.87,-0.267
50.45,77.89,-0.267
50.46,77.90,-0.267
50.46,77.92,-0.267
50.46,77.94,-0.267
50.46,77.95,-0.267
50.46,77.97,-0.267
50.46,77.99,-0.267
50.46,78.00,-0.268
50.47,78.02,-0.268
50.47,78.04,-0.268
50.47,78.05,-0.268
50.47,78.07,-0.268
50.47,78.09,-0.268
50.48,78.10,-0.268
50.48,78.12,-0.268
50.48,78.14,-0.268
50.48,78.15,-0.268
50.48,78.17,-0.268
50.48,78.19,-0.268
50.49,78.20,-0.268
50.49,78.22,-0.268
50.49,78.24,-0.268
50.49,78.25,-0.268
50.49,78.27,-0.268
50.49,78.29,-0.268
50.49,78.30,-0.268
50.50,78.32,-0.268
50.50,78.34,-0.268
50.50,78.35,-0.268
50.50,78.37,-0.268
50.50,78.39,-0.268
50.51,78.40,-0.268
50.51,78.42,-0.268
50.51,78.44,-0.268
50.51,78.45,-0.268
50.51,78.47,-0.268
50.51,78.49,-0.268
50.51,78.50,-0.268
50.52,78.52,-0.268
50.52,78.54,-0.268
50.52,78.55,-0.268
50.52,78.57,-0.268
50.52,78.59,-0.268
50.53,78.60,-0.268
50.53,78.62,-0.268
50.53,78.64,-0.268
50.53,78.65,-0.268
50.53,78.67,-0.268
50.53,78.69,-0.268
50.54,78.70,-0.268
50.54,78.72,-0.268
50.54,78.74,-0.268
50.54,78.75,-0.268
50.54,78.77,-0.268
50.54,78.79,-0.268
50.54,78.80,-0.268
50.55,78.82,-0.268
50.55,78.84,-0.268
50.55,78.85,-0.268
50.55,78.87,-0.268
50.55,78.89,-0.268
50.56,78.90,-0.268
50.56,78.92,-0.268
50.56,78.94,-0.268
50.56,78.95,-0.268
50.56,78.97,-0.268
50.56,78.99,-0.268
50.56,79.00,-0.268
50.57,79.02,-0.268
50.57,79.04,-0.268
50.57,79.05,-0.268
50.57,79.07,-0.268
50.57,79.09,-0.268
50.58,79.10,-0.268
50.58,79.12,-0.268
50.58,79.14,-0.268
50.58,79.15,-0.268
50.58,79.17,-0.268
50.58,79.19,-0.268
50.59,79.20,-0.268
50.59,79.22,-0.268
50.59,79.24,-0.268
50.59,79.25,-0.268
50.59,79.27,-0.268
50.59,79.29,-0.268
50.59,79.30,-0.268
50.60,79.32,-0.268
50.60,79.34,-0.268
50.60,79.35,-0.268
50.60,79.37,-0.268
50.60,79.39,-0.268
50.61,79.40,-0.268
50.61,79.42,-0.268
50.61,79.44,-0.268
50.61,79.45,-0.268
50.61,79.47,-0.268
50.61,79.49,-0.268
50.61,79.50,-0.268
50.62,79.52,-0.268
50.62,79.54,-0.268
50.62,79.55,-0.268
50.62,79.57,-0.268
50.62,79.59,-0.268
50.63,79.60,-0.268
50.63,79.62,-0.268
50.63,79.64,-0.268
50.63,79.65,-0.268
50.63,79.67,-0.268
50.63,79.69,-0.268
50.64,79.70,-0.268
50.64,79.72,-0.268
50.64,79.74,-0.268
50.64,79.75,-0.268
50.64,79.77,-0.268
50.64,79.79,-0.268
50.64,79.80,-0.268
50.65,79.82,-0.268
50.65,79.84,-0.268
50.65,79.85,-0.268
50.65,79.87,-0.268
50.65,79.89,-0.268
50.66,79.90,-0.268
50.66,79.92,-0.268
50.66,79.94,-0.268
50.66,79.95,-0.268
50.66,79.97,-0.268
50.66,79.99,-0.268
50.66,80.00,-0.268
50.67,80.02,-0.268
50.67,80.04,-0.268
50.67,80.05,-0.268
50.67,80.07,-0.268
50.67,80.09,-0.268
50.68,80.10,-0.268
50.68,80.12,-0.268
50.68,80.14,-0.268
50.68,80.15,-0.268
50.68,80.17,-0.268
50.68,80.19,-0.268
50.69,80.20,-0.268
50.69,80.22,-0.268
50.69,80.24,-0.268
50.69,80.25,-0.268
50.69,80.27,-0.268
50.69,80.29,-0.268
50.69,80.30,-0.268
50.70,80.32,-0.268
50.70,80.34,-0.268
50.70,80.35,-0.268
50.70,80.37,-0.268
50.70,80.39,-0.268
50.71,80.40,-0.268
50.71,80.42,-0.268
50.71,80.44,-0.268
50.71,80.45,-0.268
50.71,80.47,-0.268
50.71,80.49,-0.268
50.71,80.50,-0.268
50.72,80.52,-0.268
50.72,80.54,-0.268
50.72,80.55,-0.268
50.72,80.57,-0.268
50.72,80.59,-0.268
50.73,80.60,-0.268
50.73,80.62,-0.268
50.73,80.64,-0.268
50.73,80.65,-0.268
50.73,80.67,-0.268
50.73,80.69,-0.268
50.74,80.70,-0.268
50.74,80.72,-0.268
50.74,80.74,-0.268
50.74,80.75,-0.268
50.74,80.77,-0.268
50.74,80.79,-0.268
50.74,80.80,-0.268
50.75,80.82,-0.268
50.75,80.84,-0.268
50.75,80.85,-0.268
50.75,80.87,-0.268
50.75,80.89,-0.268
50.76,80.90,-0.268
50.76,80.92,-0.268
50.76,80.94,-0.268
50.76,80.95,-0.268
50.76,80.97,-0.268
50.76,80.99,-0.268
50.76,81.00,-0.268
50.77,81.02,-0.268
50.77,81.04,-0.268
50.77,81.05,-0.268
50.77,81.07,-0.268
50.77,81.09,-0.268
50.78,81.10,-0.268
50.78,81.12,-0.268
50.78,81.14,-0.268
50.78,81.15,-0.268
50.78,81.17,-0.268
50.78,81.19,-0.268
50.79,81.21,-0.268
50.79,81.22,-0.268
50.79,81.24,-0.268
50.79,81.25,-0.268
50.79,81.27,-0.268
50.79,81.29,-0.268
50.79,81.30,-0.268
50.80,81.32,-0.268
50.80,81.34,-0.268
50.80,81.35,-0.268
50.80,81.37,-0.268
50.80,81.39,-0.268
50.81,81.40,-0.268
50.81,81.42,-0.268
50.81,81.44,-0.268
50.81,81.45,-0.268
50.81,81.47,-0.268
50.81,81.49,-0.268
50.81,81.50,-0.268
50.82,81.52,-0.268
50.82,81.54,-0.268
50.82,81.55,-0.268
50.82,81.57,-0.268
50.82,81.59,-0.268
50.83,81.60,-0.268
50.83,81.62,-0.268
50.83,81.64,-0.268
50.83,81.65,-0.268
50.83,81.67,-0.268
50.83,81.69,-0.268
50.84,81.70,-0.268
50.84,81.72,-0.268
50.84,81.74,-0.268
50.84,81.75,-0.268
50.84,81.77,-0.268
50.84,81.79,-0.268
50.84,81.80,-0.268
50.85,81.82,-0.268
50.85,81.84,-0.268
50.85,81.86,-0.268
50.85,81.87,-0.268
50.85,81.89,-0.268
50.86,81.90,-0.268
50.86,81.92,-0.268
50.86,81.94,-0.268
50.86,81.95,-0.268
50.86,81.97,-0.268
50.86,81.99,-0.268
50.86,82.00,-0.268
50.87,82.02,-0.268
50.87,82.04,-0.268
50.87,82.05,-0.268
50.87,82.07,-0.268
50.87,82.09,-0.268
50.88,82.10,-0.268
50.88,82.12,-0.268
50.88,82.14,-0.268
50.88,82.15,-0.268
50.88,82.17,-0.268
50.88,82.19,-0.268
50.89,82.21,-0.268
50.89,82.22,-0.268
50.89,82.24,-0.268
50.89,82.26,-0.268
50.89,82.27,-0.268
50.89,82.29,-0.268
50.89,82.31,-0.268
50.90,82.32,-0.268
50.90,82.34,-0.268
50.90,82.35,-0.268
50.90,82.37,-0.268
50.90,82.39,-0.268
50.91,82.41,-0.268
50.91,82.42,-0.268
50.91,82.44,-0.268
50.91,82.45,-0.268
50.91,82.47,-0.268
50.91,82.49,-0.268
50.91,82.50,-0.268
50.92,82.52,-0.268
50.92,82.54,-0.268
50.92,82.55,-0.268
50.92,82.57,-0.268
50.92,82.59,-0.268
50.93,82.61,-0.268
50.93,82.62,-0.268
50.93,82.64,-0.268
50.93,82.65,-0.268
50.93,82.67,-0.268
50.93,82.69,-0.268
50.94,82.71,-0.268
50.94,82.72,-0.268
50.94,82.74,-0.268
50.94,82.76,-0.268
50.94,82.77,-0.268
50.94,82.79,-0.268
50.94,82.81,-0.268
50.95,82.82,-0.268
50.95,82.84,-0.268
50.95,82.86,-0.268
50.95,82.87,-0.268
50.95,82.89,-0.268
50.96,82.91,-0.268
50.96,82.92,-0.268
50.96,82.94,-0.268
50.96,82.96,-0.268
50.96,82.97,-0.268
50.96,82.99,-0.268
50.96,83.01,-0.268
50.97,83.02,-0.268
50.97,83.04,-0.268
50.97,83.06,-0.268
50.97,83.07,-0.268
50.97,83.09,-0.268
50.98,83.11,-0.268
50.98,83.12,-0.268
50.98,83.14,-0.268
50.98,83.16,-0.268
50.98,83.17,-0.268
50.98,83.19,-0.268
50.99,83.21,-0.268
50.99,83.22,-0.268
50.99,83.24,-0.268
50.99,83.26,-0.268
50.99,83.27,-0.268
50.99,83.29,-0.268
50.99,83.31,-0.268
51.00,83.32,-0.268
51.00,83.34,-0.268
51.00,83.36,-0.268
51.00,83.37,-0.268
51.00,83.39,-0.268
51.01,83.41,-0.268
51.01,83.42,-0.268
51.01,83.44,-0.268
51.01,83.45,-0.268
51.01,83.47,-0.268
51.01,83.49,-0.268
51.01,83.51,-0.268
51.02,83.52,-0.268
51.02,83.54,-0.268
51.02,83.56,-0.268
51.02,83.57,-0.268
51.02,83.59,-0.268
51.03,83.61,-0.268
51.03,83.62,-0.268
51.03,83.64,-0.268
51.03,83.66,-0.268
51.03,83.67,-0.268
51.03,83.69,-0.268
51.04,83.71,-0.268
51.04,83.72,-0.268
51.04,83.74,-0.268
51.04,83.76,-0.268
51.04,83.77,-0.268
51.04,83.79,-0.268
51.04,83.81,-0.268
51.05,83.82,-0.268
51.05,83.84,-0.268
51.05,83.85,-0.268
51.05,83.87,-0.268
51.05,83.89,-0.268
51.06,83.91,-0.268
51.06,83.92,-0.268
51.06,83.94,-0.268
51.06,83.96,-0.268
51.06,83.97,-0.268
51.06,83.99,-0.268
51.06,84.01,-0.268
51.07,84.02,-0.268
51.07,84.04,-0.268
51.07,84.05,-0.268
51.07,84.07,-0.268
51.07,84.09,-0.268
51.08,84.11,-0.268
51.08,84.12,-0.268
51.08,84.14,-0.268
51.08,84.16,-0.268
51.08,84.17,-0.268
51.08,84.19,-0.268
51.09,84.21,-0.268
51.09,84.22,-0.268
51.09,84.24,-0.268
51.09,84.26,-0.268
51.09,84.27,-0.268
51.09,84.29,-0.268
51.09,84.31,-0.268
51.10,84.32,-0.268
51.10,84.34,-0.268
51.10,84.36,-0.268
51.10,84.37,-0.268
51.10,84.39,-0.268
51.11,84.41,-0.268
51.11,84.42,-0.268
51.11,84.44,-0.268
51.11,84.46,-0.268
51.11,84.47,-0.268
51.11,84.49,-0.268
51.11,84.51,-0.268
51.12,84.52,-0.268
51.12,84.54,-0.268
51.12,84.56,-0.268
51.12,84.57,-0.268
51.12,84.59,-0.268
51.13,84.61,-0.268
51.13,84.62,-0.268
51.13,84.64,-0.268
51.13,84.66,-0.268
51.13,84.67,-0.268
51.13,84.69,-0.268
51.14,84.71,-0.268
51.14,84.72,-0.268
51.14,84.74,-0.268
51.14,84.76,-0.268
51.14,84.77,-0.268
51.14,84.79,-0.268
51.14,84.81,-0.268
51.15,84.82,-0.268
51.15,84.84,-0.268
51.15,84.86,-0.268
51.15,84.87,-0.268
51.15,84.89,-0.268
51.16,84.91,-0.268
51.16,84.92,-0.268
51.16,84.94,-0.268
51.16,84.96,-0.268
51.16,84.97,-0.268
51.16,84.99,-0.268
51.16,85.01,-0.268
51.17,85.02,-0.268
51.17,85.04,-0.268
51.17,85.06,-0.268
51.17,85.07,-0.268
51.17,85.09,-0.268
51.18,85.11,-0.268
51.18,85.12,-0.268
51.18,85.14,-0.268
51.18,85.16,-0.268
51.18,85.17,-0.268
51.18,85.19,-0.268
51.19,85.21,-0.268
51.19,85.22,-0.268
51.19,85.24,-0.268
51.19,85.26,-0.268
51.19,85.27,-0.268
51.19,85.29,-0.268
51.19,85.31,-0.268
51.20,85.32,-0.268
51.20,85.34,-0.268
51.20,85.36,-0.268
51.20,85.37,-0.268
51.20,85.39,-0.268
51.21,85.41,-0.268
51.21,85.42,-0.268
51.21,85.44,-0.268
51.21,85.46,-0.268
51.21,85.47,-0.268
51.21,85.49,-0.268
51.21,85.51,-0.268
51.22,85.52,-0.268
51.22,85.54,-0.268
51.22,85.56,-0.268
51.22,85.57,-0.268
51.22,85.59,-0.268
51.23,85.61,-0.268
51.23,85.62,-0.268
51.23,85.64,-0.268
51.23,85.66,-0.268
51.23,85.67,-0.268
51.23,85.69,-0.268
51.24,85.71,-0.268
51.24,85.72,-0.268
51.24,85.74,-0.268
51.24,85.76,-0.268
51.24,85.77,-0.268
51.24,85.79,-0.268
51.24,85.81,-0.268
51.25,85.82,-0.268
51.25,85.84,-0.268
51.25,85.86,-0.268
51.25,85.87,-0.268
51.25,85.89,-0.268
51.26,85.91,-0.268
51.26,85.92,-0.268
51.26,85.94,-0.268
51.26,85.96,-0.268
51.26,85.97,-0.268
51.26,85.99,-0.268
51.26,86.01,-0.268
51.27,86.02,-0.268
51.27,86.04,-0.268
51.27,86.06,-0.268
51.27,86.07,-0.268
51.27,86.09,-0.268
51.28,86.11,-0.268
51.28,86.12,-0.268
51.28,86.14,-0.268
51.28,86.16,-0.268
51.28,86.17,-0.268
51.28,86.19,-0.268
51.29,86.21,-0.268
51.29,86.22,-0.268
51.29,86.24,-0.268
51.29,86.26,-0.268
51.29,86.27,-0.268
51.29,86.29,-0.268
51.29,86.31,-0.268
51.30,86.33,-0.268
51.30,86.34,-0.268
51.30,86.36,-0.268
51.30,86.37,-0.268
51.30,86.39,-0.268
51.31,86.41,-0.268
51.31,86.42,-0.268
51.31,86.44,-0.268
51.31,86.46,-0.268
51.31,86.47,-0.268
51.31,86.49,-0.268
51.31,86.51,-0.268
51.32,86.52,-0.268
51.32,86.54,-0.268
51.32,86.56,-0.268
51.32,86.57,-0.268
51.32,86.59,-0.268
51.33,86.61,-0.268
51.33,86.62,-0.268
51.33,86.64,-0.268
51.33,86.66,-0.268
51.33,86.67,-0.268
51.33,86.69,-0.268
51.34,86.71,-0.268
51.34,86.72,-0.268
51.34,86.74,-0.268
51.34,86.76,-0.268
51.34,86.77,-0.268
51.34,86.79,-0.268
51.34,86.81,-0.268
51.35,86.82,-0.268
51.35,86.84,-0.268
51.35,86.86,-0.268
51.35,86.87,-0.268
51.35,86.89,-0.268
51.36,86.91,-0.268
51.36,86.92,-0.268
51.36,86.94,-0.268
51.36,86.96,-0.268
51.36,86.97,-0.268
51.36,86.99,-0.268
51.36,87.01,-0.268
51.37,87.02,-0.268
51.37,87.04,-0.268
51.37,87.06,-0.268
51.37,87.07,-0.268
51.37,87.09,-0.268
51.38,87.11,-0.268
51.38,87.12,-0.268
51.38,87.14,-0.268
51.38,87.16,-0.268
51.38,87.17,-0.268
51.38,87.19,-0.268
51.39,87.21,-0.268
51.39,87.22,-0.268
51.39,87.24,-0.268
51.39,87.26,-0.268
51.39,87.27,-0.268
51.39,87.29,-0.268
51.39,87.31,-0.268
51.40,87.32,-0.268
51.40,87.34,-0.268
51.40,87.36,-0.268
51.40,87.37,-0.268
51.40,87.39,-0.268
51.41,87.41,-0.268
51.41,87.42,-0.268
51.41,87.44,-0.268
51.41,87.46,-0.268
51.41,87.48,-0.268
51.41,87.49,-0.268
51.41,87.51,-0.268
51.42,87.53,-0.268
51.42,87.54,-0.268
51.42,87.56,-0.268
51.42,87.58,-0.268
51.42,87.59,-0.268
51.43,87.61,-0.268
51.43,87.62,-0.268
51.43,87.64,-0.268
51.43,87.66,-0.268
51.43,87.68,-0.268
51.43,87.69,-0.268
51.44,87.71,-0.268
51.44,87.73,-0.268
51.44,87.74,-0.268
51.44,87.76,-0.268
51.44,87.78,-0.268
51.44,87.79,-0.268
51.44,87.81,-0.268
51.45,87.83,-0.268
51.45,87.84,-0.268
51.45,87.86,-0.268
51.45,87.88,-0.268
51.45,87.89,-0.268
51.46,87.91,-0.268
51.46,87.93,-0.268
51.46,87.94,-0.268
51.46,87.96,-0.268
51.46,87.97,-0.268
51.46,87.99,-0.268
51.46,88.01,-0.268
51.47,88.03,-0.268
51.47,88.04,-0.268
51.47,88.06,-0.268
51.47,88.08,-0.268
51.47,88.09,-0.268
51.48,88.11,-0.268
51.48,88.13,-0.268
51.48,88.14,-0.268
51.48,88.16,-0.268
